Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-03-11,75.86704708992471,76.01476480399761,70.43108630204038,70.57880401611328,1196700,70.57880401611328,49.86,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-14,70.09626673929466,71.14997541726314,66.82681488224186,67.4373779296875,1547300,67.4373779296875,52.18,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-15,67.94945160052707,70.52956391678974,66.91543520131225,70.30306243896484,1590800,70.30306243896484,50.06,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-16,72.27556763109482,77.16694641113281,72.26276507909502,77.16694641113281,2502900,77.16694641113281,45.6,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-17,76.29049448104827,80.98786632612868,75.51252159430001,80.8499984741211,1239800,80.8499984741211,43.53,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-18,80.25914015618403,84.92697025297288,80.04248851438103,84.7398681640625,1039500,84.7398681640625,41.53,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-21,84.09976547592441,84.82849669001982,80.87954782363433,82.65214538574219,903300,82.65214538574219,42.58,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-22,83.01650977129621,87.4775379363197,82.79000828568434,86.61093139648438,1231400,86.61093139648438,40.63,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-23,85.4489000611044,88.41307410366524,84.1588475683628,85.39966583251953,692600,85.39966583251953,41.21,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-24,86.3056577288969,86.5617012653479,83.13468185970426,86.49276733398438,690400,86.49276733398438,40.69,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-25,86.6404801250924,86.96545006120776,82.79000749892458,83.94219207763672,723400,83.94219207763672,41.92,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-28,85.16331887348825,88.0191594765248,84.69062371437546,87.73357391357422,672400,87.73357391357422,40.11,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-03-29,89.27967538483796,93.22861641069106,88.40321901443531,92.50973510742188,1306200,92.50973510742188,38.04,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
